lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
40,0,67.0,3,13,2,1,2,0,0,1
19,2,113.0,8,28,4,1,2,3,0,1
6,1,61.0,4,4,4,1,1,0,0,1
0,0,0.0,7,12,4,1,0,0,1,1
77,1,118.8,7,26,4,4,0,0,3,1
38,0,135.9,5,7,4,1,1,0,0,0
85,0,105.3,7,18,4,0,1,0,0,1
15,1,145.0,7,8,4,2,1,0,0,0
32,2,124.25,9,16,4,2,2,0,1,1
28,0,105.8,3,5,4,1,2,0,3,0
17,1,91.0,3,14,4,3,1,0,0,1
130,0,110.0,6,6,3,3,1,0,0,1
8,1,100.0,6,23,4,1,0,0,0,1
35,1,97.4,3,5,4,1,2,0,3,1
35,1,127.44,9,5,4,3,1,0,0,1
107,0,79.2,11,25,4,1,0,3,0,0
5,1,107.0,3,21,4,4,1,3,0,1
19,0,217.67,4,29,4,2,1,0,5,0
35,0,85.5,4,4,3,3,1,0,0,1
34,1,94.5,10,4,4,2,2,0,0,1
2,1,133.6,2,8,4,4,1,0,3,1
6,3,106.89,11,30,4,4,2,0,3,1
20,0,77.6,1,29,4,2,0,0,3,1
34,1,118.96,3,10,4,8,3,0,3,0
3,1,94.0,11,10,2,3,0,0,3,1
0,0,87.78,9,30,4,1,0,3,0,1
9,0,169.11,9,20,4,5,4,3,0,1
92,0,150.3,8,22,4,0,1,0,3,0
29,1,111.5,5,19,3,2,0,0,3,1
187,0,105.3,7,19,4,2,0,0,3,0
32,1,96.0,11,14,4,0,1,0,0,0
28,2,143.45,7,8,4,2,2,0,0,1
14,0,95.04,10,5,4,2,1,0,0,1
13,4,174.0,9,14,4,3,1,0,5,1
0,1,122.5,12,30,4,4,0,0,0,1
179,2,126.9,9,24,4,1,2,0,0,0
10,2,204.0,9,30,4,2,0,0,3,1
2,0,77.0,7,8,2,1,0,0,0,1
20,1,154.0,7,17,4,0,1,0,0,1
16,1,121.0,8,1,4,0,1,0,0,1
44,1,103.05,10,15,4,2,0,0,0,0
134,2,76.5,8,13,4,3,0,0,0,1
7,2,136.0,10,21,4,2,0,0,3,1
5,0,56.0,1,5,3,5,0,0,0,1
4,1,128.59,6,2,4,3,1,0,0,1
76,0,80.75,4,12,4,4,0,3,0,0
7,0,87.0,2,12,3,2,1,0,0,1
0,2,196.0,10,7,4,3,0,0,5,1
80,0,65.83,3,25,4,2,1,3,0,1
37,1,99.0,9,2,4,1,0,3,0,0
98,0,109.81,4,30,4,5,2,0,0,1
65,0,146.7,7,26,4,3,0,0,3,0
6,1,77.57,9,7,4,3,1,0,3,1
1,2,159.0,5,2,4,0,1,0,0,1
32,1,66.59,12,17,4,2,2,3,0,1
98,1,90.45,10,30,4,2,2,0,0,1
99,0,90.63,4,5,4,3,0,0,0,1
13,0,85.0,2,4,4,6,2,0,0,0
174,0,115.2,6,5,4,0,2,0,3,0
133,1,99.3,4,29,4,2,1,0,0,1
44,0,80.3,2,19,4,2,1,0,0,1
32,1,113.4,10,26,4,4,1,0,0,1
40,0,108.23,3,21,4,3,1,0,3,1
18,0,80.75,5,30,3,3,1,0,0,1
162,0,60.0,9,17,3,3,0,0,0,0
150,1,107.57,8,10,4,4,0,0,3,1
11,0,55.0,11,27,3,2,1,0,0,1
0,1,90.71,9,7,4,4,1,0,0,1
132,1,96.56,8,10,3,5,2,0,3,1
17,1,96.26,4,14,4,3,2,0,3,1
22,1,111.25,10,29,4,2,2,3,0,0
90,1,105.3,4,19,4,3,0,0,0,1
120,0,72.25,8,2,3,4,0,0,0,1
4,1,0.0,2,15,1,1,1,0,0,1
103,0,146.7,7,8,4,2,1,0,3,0
3,0,95.0,11,10,0,2,0,0,3,1
80,1,94.5,7,24,4,0,2,3,0,1
75,3,79.2,11,17,4,3,0,3,0,1
19,2,169.0,9,22,4,2,0,0,0,1
139,0,105.3,5,15,4,1,2,0,0,1
32,0,149.4,9,11,4,1,2,0,3,0
2,0,65.0,7,10,2,0,2,0,0,1
96,1,141.6,5,23,4,4,1,0,3,1
57,2,159.3,5,22,4,2,2,0,3,1
25,2,106.88,2,26,4,2,2,0,3,1
0,0,100.0,8,22,2,1,1,0,0,1
34,1,160.2,10,4,4,3,0,0,3,1
78,0,107.1,7,4,4,2,1,3,0,0
33,3,57.6,12,1,4,3,1,3,0,1
0,0,164.0,8,29,4,0,1,0,3,1
28,0,118.15,8,29,4,3,1,0,0,1
108,2,123.25,7,5,4,5,1,0,0,0
29,1,144.55,7,18,4,3,1,0,3,1
26,0,77.0,11,16,2,3,0,0,0,0
15,0,99.0,8,23,4,0,1,0,0,0
0,1,96.27,9,7,4,2,1,0,0,1
37,1,74.8,12,7,4,4,0,3,0,1
0,0,117.0,12,29,4,1,0,0,0,1
113,0,75.0,6,4,3,1,1,0,0,1
5,1,152.0,4,24,4,0,2,0,3,1
78,0,122.1,9,1,4,3,0,3,0,0
0,1,0.0,12,2,1,1,0,1,3,1
2,0,68.5,8,15,3,1,2,0,0,0
149,0,85.5,8,28,4,0,2,3,0,0
31,1,88.4,11,13,4,2,2,0,0,1
10,2,171.33,9,18,4,1,2,0,0,1
1,1,98.3,1,15,4,1,0,0,0,1
4,0,65.0,11,22,2,1,0,0,0,1
216,2,96.3,8,27,4,1,2,0,0,1
63,1,94.5,7,25,4,3,1,3,0,1
1,1,179.0,9,15,4,2,0,0,0,1
20,1,86.0,2,8,4,5,3,0,0,0
39,2,140.0,11,19,4,1,1,0,3,1
99,1,94.5,7,16,4,1,2,3,0,0
36,1,72.07,9,27,4,1,0,3,0,1
38,0,135.9,8,21,4,2,2,0,0,0
7,0,65.0,10,22,2,1,0,0,0,1
104,1,69.3,11,12,4,3,2,0,0,1
108,1,118.8,10,7,4,2,0,0,0,1
34,0,89.7,2,24,4,3,0,0,0,0
85,2,97.02,4,7,4,5,2,0,3,1
9,0,149.0,8,17,4,2,0,0,4,1
25,0,57.5,11,22,3,3,2,0,0,1
19,1,130.67,6,21,4,3,0,0,0,1
75,0,123.3,7,11,4,1,1,0,3,0
27,0,118.15,9,19,4,0,1,0,0,0
49,0,99.0,3,23,4,2,0,0,0,0
63,1,168.3,8,8,4,0,1,0,3,0
50,2,93.6,12,2,4,2,1,0,0,1
69,0,76.08,7,7,3,2,0,0,0,1
101,0,61.5,12,31,3,3,1,0,3,1
100,2,92.65,4,25,4,4,1,0,0,1
195,0,121.5,8,13,4,1,0,0,0,0
1,2,128.0,3,1,4,5,0,0,0,1
12,0,65.0,6,14,2,2,0,0,0,1
80,0,86.4,11,21,4,1,1,0,0,0
18,0,156.0,5,13,4,2,0,0,3,0
27,0,54.71,12,17,4,2,2,3,0,1
4,0,121.0,5,31,2,1,0,0,0,1
44,1,80.26,3,10,4,3,2,0,0,1
194,1,116.45,9,7,4,4,1,0,0,0
6,0,78.0,3,2,2,2,0,0,0,1
3,2,194.0,9,22,4,1,0,0,3,1
26,1,131.57,11,5,4,11,4,0,3,0
36,0,159.3,6,4,4,1,0,0,3,0
53,1,124.1,3,20,4,2,2,0,3,0
1,0,79.0,2,13,4,1,0,3,0,1
168,0,99.45,8,1,4,4,1,0,0,0
42,0,65.0,3,4,3,2,1,0,0,1
41,2,103.5,10,19,4,2,1,0,0,1
83,1,108.0,10,16,4,3,2,3,0,1
8,1,80.3,1,15,4,1,0,0,0,1
286,1,117.0,9,16,4,2,0,1,0,0
56,0,130.05,4,7,4,3,1,0,3,1
63,1,103.95,9,4,4,2,2,0,0,1
157,0,72.25,7,7,3,3,1,0,0,1
66,1,80.3,3,3,4,3,0,0,0,1
35,0,85.0,3,14,3,2,1,0,0,1
76,1,153.72,11,6,4,3,2,3,0,1
85,1,126.9,8,5,4,1,0,0,0,1
1,1,0.0,3,1,1,2,0,0,4,1
27,0,57.88,2,21,4,2,2,3,0,1
1,0,90.0,11,12,4,1,2,0,0,1
133,0,106.0,6,13,3,4,1,1,0,1
0,0,98.0,8,7,4,1,0,0,0,1
151,0,103.5,8,13,4,1,1,3,0,0
16,0,63.2,2,5,4,6,2,3,0,0
5,2,80.0,1,30,4,1,0,0,0,1
204,1,90.95,7,18,4,8,3,0,0,1
50,0,60.0,11,12,3,3,2,0,3,1
129,1,114.3,8,15,4,2,1,0,0,1
44,2,219.6,8,10,4,1,0,1,3,1
129,0,120.6,7,31,4,3,2,0,3,0
36,0,104.0,12,9,4,2,0,0,0,0
0,0,109.0,6,5,4,0,1,3,0,1
206,0,80.75,8,12,4,2,2,3,0,0
184,1,130.5,10,18,4,4,0,1,0,0
18,0,85.0,10,2,3,1,2,0,0,1
11,2,90.0,8,28,4,1,0,0,0,1
0,0,129.0,8,18,4,1,0,3,3,1
32,0,92.08,11,12,4,4,2,0,0,1
49,0,158.4,10,10,4,3,1,0,3,1
0,0,98.0,8,7,4,1,0,0,0,0
28,1,68.0,9,21,3,4,1,0,3,1
17,0,111.0,12,9,4,1,0,0,0,1
47,0,104.88,9,22,4,3,0,0,0,1
0,1,0.0,6,7,1,1,0,0,6,1
79,0,149.4,8,19,4,2,0,0,3,0
190,0,84.25,8,9,3,5,0,0,3,1
72,0,70.72,11,18,4,2,2,0,0,1
2,1,121.0,6,7,4,3,0,0,0,1
13,1,137.67,4,28,4,3,0,0,0,0
37,0,123.0,10,26,4,1,0,0,0,1
62,1,111.6,10,25,4,4,0,0,3,0
12,0,65.0,10,9,2,0,1,0,0,1
3,1,154.0,10,11,4,2,0,0,0,1
12,1,127.0,2,26,4,2,0,0,3,0
105,0,83.05,12,26,4,1,1,0,0,1
44,3,96.3,10,31,4,1,0,0,0,1
2,0,131.0,5,30,4,0,1,0,0,1
94,1,72.25,12,3,4,2,0,0,0,1
219,1,96.3,10,29,4,1,2,0,0,0
23,0,80.0,3,16,3,1,0,0,0,1
38,1,76.23,9,2,4,1,0,3,0,1
1,0,128.6,6,26,4,3,2,0,0,1
0,0,106.65,9,29,4,1,0,3,0,1
163,1,118.8,7,22,4,2,0,0,3,0
216,1,69.38,5,2,4,3,1,0,0,1
118,0,125.0,9,18,3,0,1,0,0,0
163,0,116.1,9,7,4,2,0,3,0,0
205,0,98.1,10,8,4,1,1,3,0,0
223,2,89.25,10,4,4,0,2,0,0,1
29,0,105.0,7,6,2,2,0,0,3,1
349,0,80.0,10,4,4,5,1,0,0,0
18,2,130.0,2,28,4,2,2,0,3,1
0,0,106.2,4,30,4,1,2,0,0,1
54,1,121.68,9,9,3,2,0,3,0,1
3,0,67.0,2,1,2,2,1,0,0,1
8,2,187.43,9,23,4,5,2,0,0,1
156,1,134.58,8,16,4,7,2,1,0,0
7,1,96.0,3,7,4,1,1,0,0,1
65,1,105.61,12,26,4,3,1,0,3,1
21,0,95.0,4,28,0,8,3,0,0,1
56,0,75.0,4,4,3,2,1,0,0,1
13,2,126.0,10,18,4,2,2,0,0,1
150,0,80.0,1,18,3,4,1,0,0,1
3,0,65.0,9,18,2,2,2,0,0,1
124,0,198.9,5,31,4,3,0,0,5,0
24,0,58.0,12,27,3,1,2,0,0,1
120,2,132.3,10,13,4,3,0,0,3,1
156,0,151.2,10,6,4,3,0,0,3,0
145,1,114.3,7,7,4,3,0,0,0,0
19,1,114.73,10,5,4,2,0,0,0,1
136,1,221.3,8,12,4,2,0,0,5,0
102,2,122.85,10,30,4,2,2,0,3,1
1,0,130.0,12,30,4,1,0,0,0,1
68,0,76.22,3,29,4,11,4,0,0,0
39,1,144.9,7,10,4,0,2,0,0,1
37,2,158.4,10,5,4,2,0,0,3,1
199,0,98.18,12,28,4,4,2,0,3,0
18,1,103.18,10,30,4,0,2,0,0,1
64,0,105.93,8,23,3,8,2,0,0,1
150,0,96.9,7,8,3,2,1,0,0,1
1,0,86.0,9,25,3,3,2,0,0,1
156,1,94.5,8,23,4,2,0,3,0,1
1,1,114.0,12,30,4,1,0,3,0,1
46,0,181.8,9,3,4,1,2,0,5,0
92,1,96.9,12,22,4,3,2,0,3,1
55,1,108.9,6,26,4,2,2,0,0,0
196,0,68.0,8,1,3,5,2,0,0,1
25,1,81.0,12,12,2,1,0,0,0,1
190,0,90.9,11,3,4,3,0,0,0,0
42,1,158.4,9,27,4,2,0,0,3,1
0,0,80.0,10,10,3,2,1,0,0,1
13,1,121.0,6,8,4,2,0,0,0,1
18,2,77.0,1,30,4,1,1,3,0,1
3,2,0.0,11,30,1,0,1,0,3,1
39,2,88.4,11,20,4,3,2,0,0,1
74,1,124.6,11,10,4,3,2,0,0,1
7,0,65.0,9,8,2,2,0,0,0,1
193,1,76.85,7,9,4,1,2,0,1,1
17,1,85.47,6,12,4,0,1,0,0,1
71,1,68.47,11,3,4,3,0,0,0,1
24,2,81.0,3,8,4,3,0,3,0,1
41,2,127.83,4,30,4,3,2,0,1,1
25,0,91.0,1,2,3,3,2,0,0,1
20,0,110.0,5,26,0,1,0,0,3,1
44,0,74.8,11,25,4,4,2,3,0,0
3,1,63.5,8,10,3,2,1,0,0,1
82,0,109.65,5,22,4,2,2,0,0,1
25,0,139.0,9,16,4,1,0,3,0,0
11,1,122.67,12,27,4,1,2,0,3,1
44,0,115.68,11,5,4,6,3,0,3,1
0,0,142.0,9,8,4,1,0,0,0,1
115,0,120.3,8,5,4,2,1,0,0,0
85,0,177.3,8,24,4,1,0,0,3,1
71,0,112.8,4,24,4,1,2,0,3,1
35,0,81.9,3,13,4,1,2,0,0,1
196,0,128.7,8,6,4,1,1,0,0,0
50,1,62.29,2,12,4,2,0,0,0,1
96,1,114.3,7,6,4,3,0,0,0,1
227,0,80.75,8,29,3,5,2,0,0,1
78,0,85.5,4,8,4,2,0,3,1,0
98,0,65.0,9,21,2,1,0,0,0,1
139,0,137.7,7,16,4,1,0,0,0,1
34,0,113.85,3,24,4,3,1,3,0,0
252,3,85.5,10,19,4,3,0,3,0,1
175,1,130.05,8,2,4,4,0,0,3,0
88,0,68.0,12,30,3,1,0,0,0,1
25,1,101.0,7,29,4,1,0,0,0,1
96,2,79.2,12,2,4,2,0,3,0,1
37,1,146.33,10,20,4,3,0,0,0,0
50,0,75.0,11,15,3,3,0,0,0,1
51,1,154.35,7,9,4,2,2,0,3,1
4,1,87.63,11,18,4,2,2,3,0,1
11,1,151.0,8,13,4,1,2,0,0,0
296,0,65.29,10,24,4,4,2,0,1,0
9,1,107.0,6,13,4,1,1,0,0,1
14,0,95.0,10,26,3,1,0,0,0,1
1,1,105.0,9,11,3,0,2,0,0,1
121,1,65.45,11,16,4,4,2,0,0,1
3,0,110.0,4,21,0,1,0,0,3,1
44,1,112.0,11,5,3,1,1,0,0,1
122,0,85.0,4,15,4,2,0,0,0,0
0,0,62.0,10,30,3,5,2,0,0,1
248,1,67.26,12,24,4,3,2,0,1,1
107,0,95.0,10,3,3,3,1,0,0,1
0,0,80.39,4,13,4,2,0,0,0,1
150,0,135.0,10,3,4,2,1,0,0,0
13,0,85.0,10,18,3,1,2,0,0,1
108,1,115.04,9,22,4,1,0,0,3,1
74,0,126.9,6,10,4,1,0,0,0,1
29,1,119.0,10,16,4,0,1,3,0,1
64,0,93.5,3,18,4,2,2,0,0,1
113,2,115.74,12,26,4,5,1,0,3,1
167,1,104.4,10,26,4,5,2,0,3,0
102,3,74.8,12,13,4,4,0,3,0,1
20,0,84.0,10,18,3,1,2,0,3,1
19,0,112.0,11,1,4,2,0,0,0,0
75,3,112.28,11,6,4,2,2,0,3,1
0,0,136.0,2,15,4,1,1,0,3,1
68,1,96.99,5,21,4,3,2,0,3,1
217,3,83.83,10,23,4,3,2,0,1,1
259,0,80.24,10,3,4,3,1,0,0,0
39,2,88.0,11,19,4,1,1,3,0,1
26,0,119.7,3,28,4,5,1,3,0,0
3,1,87.78,10,5,4,0,1,3,0,1
44,0,85.5,9,16,4,4,2,0,0,1
33,3,125.1,9,9,4,2,0,3,0,1
33,0,1.0,1,25,1,1,1,0,0,1
0,0,93.0,1,17,4,0,1,0,0,1
87,3,91.0,11,13,4,2,2,0,0,1
60,1,41.76,4,9,3,3,2,0,0,1
21,1,94.5,5,10,4,1,0,0,0,1
0,1,114.0,10,13,4,1,0,3,0,1
47,0,207.9,8,8,4,1,1,0,5,0
2,1,104.0,11,25,4,2,0,3,0,1
116,1,85.5,12,29,4,4,0,0,0,1
160,1,85.0,11,20,4,3,2,0,0,0
19,0,66.0,2,21,3,1,2,0,0,1
151,0,200.0,6,27,4,0,1,0,4,0
8,1,78.0,12,17,4,1,0,3,0,1
76,0,69.33,4,12,4,3,0,0,0,1
9,1,249.0,9,14,4,3,0,0,5,1
62,1,111.88,12,23,4,2,1,1,0,1
12,0,105.0,6,13,3,2,1,0,0,1
37,1,92.31,12,15,4,9,4,0,0,0
96,0,103.5,7,6,4,4,0,3,0,1
152,1,83.83,6,29,4,4,0,0,1,1
7,0,79.0,12,13,2,1,0,0,0,1
0,0,178.0,3,25,4,1,0,0,0,1
62,1,97.2,11,4,4,2,0,0,0,1
39,0,140.08,11,9,4,4,1,0,3,1
12,0,6.0,10,2,4,1,2,0,0,1
263,0,59.5,9,21,3,0,1,0,0,1
72,0,100.8,4,3,4,1,2,0,3,0
256,0,0.0,9,14,4,0,0,0,0,0
180,1,99.68,8,11,4,6,2,0,3,1
22,1,0.0,7,27,4,0,0,3,0,1
14,2,119.0,4,21,4,2,0,3,0,1
99,0,132.6,5,23,4,3,1,0,3,0
100,0,114.3,7,3,4,0,2,0,0,0
96,1,67.5,2,13,4,1,1,0,0,1
9,1,68.23,1,28,4,17,6,0,0,1
5,0,116.42,6,26,4,3,2,3,0,0
89,1,113.4,10,3,4,1,1,0,0,1
110,2,118.8,10,10,4,2,1,0,0,0
0,0,124.0,9,8,4,1,0,0,0,1
136,1,170.36,5,7,4,5,2,0,5,0
2,1,109.61,12,29,4,2,0,0,0,1
192,1,72.75,8,8,4,3,1,0,0,1
78,2,60.0,3,3,3,3,1,0,0,1
4,0,65.0,8,31,2,0,1,0,0,1
320,0,115.0,8,18,3,2,0,1,0,0
59,0,127.8,4,15,4,2,0,0,3,0
22,2,107.0,10,6,4,4,0,0,0,1
5,0,185.33,12,3,4,1,2,0,5,1
134,0,146.7,8,7,4,0,1,0,3,0
86,2,90.0,11,4,4,2,1,0,0,1
21,0,79.0,3,14,4,1,1,3,0,1
68,1,58.0,2,13,3,3,2,0,0,1
58,2,186.3,4,15,4,1,0,0,5,1
106,1,96.3,3,24,4,3,0,0,0,0
100,0,119.85,5,4,4,4,0,0,0,0
46,1,102.6,12,10,4,1,0,0,0,1
0,0,94.0,2,24,4,1,0,3,0,1
209,0,111.35,9,29,4,3,1,0,0,0
28,3,146.0,9,12,4,0,1,0,3,1
193,0,100.0,6,20,4,2,1,0,0,0
57,0,158.85,9,7,4,4,0,0,3,0
1,3,123.5,8,24,4,0,1,0,3,1
38,1,161.33,10,19,4,3,0,0,3,0
248,2,83.38,10,13,4,3,2,0,0,1
180,0,105.3,7,1,4,2,0,0,3,0
148,0,138.14,8,16,4,5,2,0,3,0
55,2,123.3,9,3,4,1,1,0,3,1
74,1,102.6,12,26,4,2,1,0,3,1
84,1,151.59,7,31,4,5,2,0,3,1
192,0,80.75,6,18,3,2,2,0,0,1
81,1,103.7,4,25,4,3,1,0,3,1
23,2,98.4,10,16,4,2,0,0,0,1
132,0,72.25,7,17,3,1,2,0,0,1
42,0,95.0,9,28,3,3,0,0,0,1
221,0,60.0,10,17,3,1,2,0,0,1
11,1,182.75,6,17,4,2,0,0,3,0
4,1,102.0,12,5,4,2,2,0,0,1
0,3,0.0,6,21,1,2,0,0,0,1
69,2,180.3,7,19,4,3,0,0,5,1
28,2,115.23,9,27,4,3,0,0,0,1
45,1,152.1,9,15,4,1,0,0,0,1
9,0,161.33,9,7,4,2,1,0,0,1
104,0,119.7,8,21,4,1,2,0,0,1
112,1,58.0,3,25,3,2,2,0,0,1
66,1,231.0,11,17,4,3,0,1,5,0
97,0,130.9,5,18,4,4,0,3,0,0
26,0,65.0,7,11,2,0,1,0,0,1
185,0,107.1,11,4,4,2,1,0,0,0
133,0,124.8,8,16,4,3,0,0,3,0
5,1,115.67,5,15,4,1,2,3,0,1
92,0,72.25,11,11,4,3,0,0,0,1
13,2,129.0,8,23,4,2,0,3,0,1
104,0,141.3,7,18,4,4,1,0,3,0
81,0,110.16,4,24,4,3,2,1,3,0
40,2,176.4,10,15,4,1,0,0,3,1
74,0,58.0,2,15,3,2,1,0,0,1
1,0,79.0,2,13,2,1,0,0,0,1
47,1,94.5,10,22,4,1,0,0,0,1
8,1,87.78,9,8,4,3,0,0,3,1
2,0,110.0,5,19,0,1,0,0,3,1
1,0,119.0,3,28,4,0,1,0,0,1
37,2,156.6,6,26,4,2,2,1,3,1
48,0,75.0,11,6,3,3,2,0,0,1
217,2,126.9,9,15,4,2,0,0,0,0
49,1,134.1,6,29,4,4,2,0,0,1
18,1,80.0,2,21,4,0,1,0,0,1
36,2,214.76,8,7,4,0,1,0,6,1
251,1,105.64,9,3,4,5,2,0,3,0
0,0,79.0,1,11,2,0,1,0,0,1
9,1,12.0,10,20,4,1,0,0,3,1
20,1,159.0,7,25,4,4,1,0,0,1
0,2,150.0,8,17,4,1,0,0,0,1
40,2,62.29,2,21,4,1,2,0,0,1
36,1,63.06,3,9,4,4,0,0,0,0
2,0,77.0,9,21,3,2,1,0,0,1
24,0,104.0,12,1,4,3,1,0,0,1
90,0,96.3,3,31,4,3,0,0,3,1
10,0,65.0,10,18,2,0,1,0,0,1
326,1,188.88,12,30,4,2,0,0,5,0
17,1,96.08,1,1,4,2,1,0,1,1
64,1,94.5,4,8,4,1,0,3,0,1
38,2,87.0,12,13,4,1,2,0,0,1
61,2,67.91,12,5,4,2,1,0,0,1
5,0,90.0,10,19,2,1,1,0,5,1
148,1,65.83,11,2,4,3,0,0,0,1
49,1,72.25,6,17,3,3,2,3,0,1
67,0,75.0,11,25,3,2,2,0,0,1
25,1,81.86,3,8,4,5,2,3,0,0
35,2,149.0,10,25,4,4,0,0,0,1
213,1,79.48,12,27,4,4,0,3,0,0
6,2,146.0,4,24,4,0,1,0,3,1
3,1,137.33,5,26,4,3,0,0,3,1
58,0,73.95,2,6,4,2,2,0,0,0
148,2,108.19,5,18,4,4,0,0,3,1
0,0,66.13,9,4,3,2,1,0,0,1
44,1,134.4,11,3,4,3,0,0,3,1
19,1,91.0,2,12,4,2,0,0,0,0
73,1,75.0,12,5,3,4,1,0,0,1
25,2,80.85,9,15,4,3,0,0,0,1
74,0,86.4,11,20,4,0,1,0,0,0
3,1,161.0,5,28,4,1,0,0,0,1
150,1,106.2,6,2,4,3,0,0,0,0
61,0,94.78,4,26,4,4,0,3,0,0
3,0,114.67,3,7,4,5,1,0,0,1
172,1,137.7,8,25,4,3,0,0,0,0
10,0,85.0,2,13,3,2,2,0,0,1
40,0,115.2,12,5,4,1,1,0,0,1
3,1,93.0,2,4,4,1,0,0,0,1
28,1,89.0,1,16,4,1,0,0,0,1
22,2,187.0,7,8,4,2,1,0,3,1
8,2,220.0,4,21,4,3,0,0,5,1
62,0,100.6,12,8,4,2,0,0,1,1
15,0,113.0,8,29,4,2,1,0,0,1
5,0,62.8,12,5,3,1,2,0,0,1
288,0,67.25,12,22,4,5,2,0,1,0
4,1,65.0,11,1,2,3,0,0,0,1
36,0,113.1,4,27,4,3,0,0,0,0
47,1,81.5,2,26,4,2,1,3,0,1
186,1,90.95,7,19,4,5,0,0,0,0
92,0,63.75,8,28,3,3,2,3,0,0
97,2,168.3,9,27,4,3,0,0,3,0
20,1,145.0,9,24,4,3,2,0,0,1
68,1,137.4,6,3,4,2,1,0,3,1
19,1,141.0,4,30,4,1,0,0,0,1
71,1,105.4,6,17,3,2,2,0,0,1
1,0,94.0,7,7,2,1,0,0,3,1
10,0,79.0,3,6,4,0,1,3,0,0
93,0,60.0,3,5,3,1,2,0,0,1
36,0,97.92,10,16,3,2,1,0,3,1
139,2,93.0,2,11,3,3,0,0,3,1
36,0,102.6,10,13,4,1,0,3,0,0
140,0,99.45,7,15,4,2,2,0,0,1
8,0,95.0,5,12,3,2,0,0,0,1
137,0,112.0,6,26,3,3,2,0,0,1
89,0,80.75,10,3,3,1,1,0,0,1
61,1,118.8,9,2,4,2,2,0,0,1
64,1,132.3,10,14,4,2,1,0,3,1
184,3,128.7,10,17,4,3,1,0,3,1
33,1,181.8,9,2,4,2,2,0,5,0
3,0,75.0,10,24,3,0,1,0,0,1
280,1,107.0,8,12,4,2,1,0,0,0
114,2,207.0,8,10,4,2,0,1,3,0
152,0,98.87,8,23,4,5,2,0,0,0
52,1,158.4,10,17,4,1,1,0,3,0
64,0,130.0,5,17,2,2,0,0,0,0
28,2,88.4,11,28,4,5,1,0,0,1
84,1,79.2,11,26,4,1,0,3,0,0
37,1,118.1,3,6,4,0,2,1,0,1
1,3,97.0,12,15,4,1,0,0,0,1
2,0,120.0,6,2,4,2,0,0,0,1
0,1,50.0,3,10,2,1,0,0,0,1
0,0,107.0,12,28,2,1,0,0,0,1
113,1,100.75,4,25,4,3,1,0,0,1
74,2,101.87,10,19,4,4,1,0,3,1
2,0,124.0,6,22,3,1,0,3,0,1
76,2,79.2,11,6,4,0,1,3,0,1
249,1,126.9,9,7,4,3,0,0,0,0
59,1,139.5,10,19,4,3,0,0,3,0
64,1,75.0,11,26,3,1,1,0,0,1
69,1,140.4,6,30,4,3,2,0,3,1
0,1,230.0,8,17,4,1,0,0,5,1
28,0,166.0,6,28,4,2,0,0,3,0
103,1,123.3,10,28,4,2,2,0,3,1
7,1,102.33,6,13,4,2,1,3,0,1
132,1,70.44,6,27,4,2,1,0,0,1
5,0,66.0,3,8,2,3,0,0,0,1
117,0,99.85,4,29,4,2,0,0,4,0
181,1,105.3,8,20,4,1,0,0,0,0
34,0,48.4,3,3,3,3,2,0,0,1
55,1,102.6,11,22,4,2,0,0,3,1
1,0,148.04,5,24,4,5,2,0,3,0
13,1,105.0,11,17,4,3,0,0,0,1
167,0,62.18,6,28,4,4,0,3,0,0
71,1,108.0,10,18,4,3,0,3,0,1
62,0,135.9,9,11,4,1,2,0,0,0
12,1,139.0,7,10,4,1,2,3,0,1
161,0,126.9,9,15,4,3,1,0,0,0
58,2,202.3,3,30,4,4,0,1,5,0
50,1,64.67,11,16,4,4,0,0,0,1
138,1,105.28,5,14,4,5,2,0,0,1
56,0,130.05,4,23,4,2,2,0,0,0
70,3,106.25,4,4,4,3,1,0,0,1
132,0,89.76,10,7,3,2,1,0,0,1
44,1,98.1,9,7,4,1,0,0,0,1
9,0,66.0,1,24,3,3,2,0,0,1
10,0,101.0,4,7,4,1,0,0,0,0
12,0,154.33,4,30,4,4,2,0,3,0
175,2,83.01,11,12,4,2,2,0,0,1
38,2,196.46,5,27,4,2,2,0,6,1
10,1,160.0,8,8,4,1,1,0,0,1
64,1,88.4,7,28,3,5,2,0,0,1
0,0,96.67,9,9,4,1,0,3,0,1
153,1,114.75,8,20,4,3,2,0,0,0
28,2,75.0,9,27,3,1,0,0,0,1
1,1,96.0,3,1,4,1,0,0,0,1
86,1,109.8,11,30,4,2,0,0,0,0
52,0,108.0,10,17,4,2,1,3,0,0
6,0,0.0,12,10,4,2,0,0,0,1
120,2,140.59,5,12,4,3,1,0,0,1
30,0,117.9,5,23,4,1,1,0,0,0
117,1,114.3,5,6,4,2,0,0,3,1
3,0,0.0,10,14,4,0,0,3,0,1
10,2,186.67,10,2,4,2,1,0,3,1
90,1,129.02,4,23,4,3,2,1,3,1
66,0,207.9,8,14,4,1,2,0,5,0
6,0,65.8,3,2,3,1,0,0,0,1
70,2,87.48,10,30,4,3,2,0,0,1
38,2,107.55,8,27,4,2,2,3,0,1
1,0,89.0,3,30,2,1,0,0,0,1
145,0,69.56,4,29,4,4,2,0,0,1
